-3.2	0.0236621
-3.19	0.0244503
-3.18	0.0252425
-3.17	0.0260386
-3.16	0.0268387
-3.15	0.0276426
-3.14	0.0284503
-3.13	0.0292618
-3.12	0.0300769
-3.11	0.0308956
-3.1	0.0317178
-3.09	0.0325436
-3.08	0.0333728
-3.07	0.0342053
-3.06	0.0350412
-3.05	0.0358803
-3.04	0.0367227
-3.03	0.0375681
-3.02	0.0384166
-3.01	0.0392682
-3	0.0401227
-2.99	0.0409801
-2.98	0.0418404
-2.97	0.0427034
-2.96	0.0435692
-2.95	0.0444376
-2.94	0.0453087
-2.93	0.0461824
-2.92	0.0470585
-2.91	0.0479371
-2.9	0.0488181
-2.89	0.0497014
-2.88	0.050587
-2.87	0.0514748
-2.86	0.0523648
-2.85	0.0532569
-2.84	0.054151
-2.83	0.0550472
-2.82	0.0559453
-2.81	0.0568453
-2.8	0.0577472
-2.79	0.0586508
-2.78	0.0595562
-2.77	0.0604633
-2.76	0.061372
-2.75	0.0622823
-2.74	0.063194
-2.73	0.0641073
-2.72	0.065022
-2.71	0.065938
-2.7	0.0668554
-2.69	0.067774
-2.68	0.0686938
-2.67	0.0696148
-2.66	0.0705368
-2.65	0.07146
-2.64	0.0723841
-2.63	0.0733092
-2.62	0.0742352
-2.61	0.075162
-2.6	0.0760897
-2.59	0.0770181
-2.58	0.0779472
-2.57	0.0788769
-2.56	0.0798073
-2.55	0.0807382
-2.54	0.0816696
-2.53	0.0826014
-2.52	0.0835337
-2.51	0.0844663
-2.5	0.0853992
-2.49	0.0863324
-2.48	0.0872658
-2.47	0.0881994
-2.46	0.0891331
-2.45	0.0900669
-2.44	0.0910006
-2.43	0.0919344
-2.42	0.0928681
-2.41	0.0938016
-2.4	0.0947351
-2.39	0.0956682
-2.38	0.0966012
-2.37	0.0975338
-2.36	0.0984661
-2.35	0.099398
-2.34	0.100329
-2.33	0.10126
-2.32	0.102191
-2.31	0.103121
-2.3	0.10405
-2.29	0.104979
-2.28	0.105907
-2.27	0.106834
-2.26	0.10776
-2.25	0.108686
-2.24	0.10961
-2.23	0.110534
-2.22	0.111457
-2.21	0.112378
-2.2	0.113299
-2.19	0.114219
-2.18	0.115137
-2.17	0.116054
-2.16	0.11697
-2.15	0.117885
-2.14	0.118799
-2.13	0.119711
-2.12	0.120622
-2.11	0.121531
-2.1	0.122439
-2.09	0.123345
-2.08	0.12425
-2.07	0.125153
-2.06	0.126055
-2.05	0.126955
-2.04	0.127853
-2.03	0.12875
-2.02	0.129644
-2.01	0.130537
-2	0.131428
-1.99	0.132318
-1.98	0.133205
-1.97	0.13409
-1.96	0.134973
-1.95	0.135854
-1.94	0.136733
-1.93	0.13761
-1.92	0.138485
-1.91	0.139358
-1.9	0.140228
-1.89	0.141096
-1.88	0.141962
-1.87	0.142825
-1.86	0.143686
-1.85	0.144545
-1.84	0.145401
-1.83	0.146255
-1.82	0.147106
-1.81	0.147954
-1.8	0.1488
-1.79	0.149644
-1.78	0.150485
-1.77	0.151323
-1.76	0.152158
-1.75	0.15299
-1.74	0.15382
-1.73	0.154647
-1.72	0.155471
-1.71	0.156292
-1.7	0.15711
-1.69	0.157925
-1.68	0.158738
-1.67	0.159547
-1.66	0.160353
-1.65	0.161156
-1.64	0.161956
-1.63	0.162753
-1.62	0.163546
-1.61	0.164337
-1.6	0.165124
-1.59	0.165907
-1.58	0.166688
-1.57	0.167465
-1.56	0.168239
-1.55	0.169009
-1.54	0.169776
-1.53	0.17054
-1.52	0.1713
-1.51	0.172056
-1.5	0.172809
-1.49	0.173559
-1.48	0.174304
-1.47	0.175046
-1.46	0.175785
-1.45	0.17652
-1.44	0.177251
-1.43	0.177978
-1.42	0.178701
-1.41	0.179421
-1.4	0.180137
-1.39	0.180849
-1.38	0.181557
-1.37	0.182261
-1.36	0.182962
-1.35	0.183658
-1.34	0.18435
-1.33	0.185039
-1.32	0.185723
-1.31	0.186403
-1.3	0.187079
-1.29	0.187751
-1.28	0.188419
-1.27	0.189083
-1.26	0.189743
-1.25	0.190398
-1.24	0.191049
-1.23	0.191696
-1.22	0.192338
-1.21	0.192977
-1.2	0.193611
-1.19	0.19424
-1.18	0.194865
-1.17	0.195486
-1.16	0.196102
-1.15	0.196714
-1.14	0.197322
-1.13	0.197925
-1.12	0.198523
-1.11	0.199117
-1.1	0.199706
-1.09	0.200291
-1.08	0.200871
-1.07	0.201447
-1.06	0.202018
-1.05	0.202584
-1.04	0.203146
-1.03	0.203703
-1.02	0.204255
-1.01	0.204802
-1	0.205345
-0.99	0.205883
-0.98	0.206416
-0.97	0.206944
-0.96	0.207468
-0.95	0.207986
-0.94	0.2085
-0.93	0.209009
-0.92	0.209513
-0.91	0.210012
-0.9	0.210506
-0.89	0.210995
-0.88	0.211479
-0.87	0.211959
-0.86	0.212433
-0.85	0.212902
-0.84	0.213366
-0.83	0.213825
-0.82	0.214279
-0.81	0.214728
-0.8	0.215172
-0.79	0.21561
-0.78	0.216044
-0.77	0.216472
-0.76	0.216895
-0.75	0.217313
-0.74	0.217726
-0.73	0.218134
-0.72	0.218536
-0.71	0.218933
-0.7	0.219325
-0.69	0.219712
-0.68	0.220093
-0.67	0.22047
-0.66	0.22084
-0.65	0.221206
-0.64	0.221566
-0.63	0.221921
-0.62	0.22227
-0.61	0.222614
-0.6	0.222953
-0.59	0.223286
-0.58	0.223614
-0.57	0.223937
-0.56	0.224254
-0.55	0.224566
-0.54	0.224872
-0.53	0.225173
-0.52	0.225468
-0.51	0.225758
-0.5	0.226042
-0.49	0.226321
-0.48	0.226594
-0.47	0.226862
-0.46	0.227124
-0.45	0.227381
-0.44	0.227632
-0.43	0.227878
-0.42	0.228118
-0.41	0.228353
-0.4	0.228582
-0.39	0.228805
-0.38	0.229023
-0.37	0.229236
-0.36	0.229442
-0.35	0.229643
-0.34	0.229839
-0.33	0.230029
-0.32	0.230213
-0.31	0.230391
-0.3	0.230564
-0.29	0.230732
-0.28	0.230893
-0.27	0.231049
-0.26	0.2312
-0.25	0.231344
-0.24	0.231483
-0.23	0.231617
-0.22	0.231744
-0.21	0.231866
-0.2	0.231982
-0.19	0.232093
-0.18	0.232198
-0.17	0.232297
-0.16	0.232391
-0.15	0.232478
-0.14	0.23256
-0.13	0.232637
-0.12	0.232707
-0.11	0.232772
-0.1	0.232832
-0.09	0.232885
-0.08	0.232933
-0.07	0.232975
-0.06	0.233011
-0.05	0.233042
-0.04	0.233067
-0.03	0.233086
-0.02	0.233099
-0.01	0.233107
0	0.233109
0.01	0.233105
0.02	0.233096
0.03	0.23308
0.04	0.233059
0.05	0.233033
0.06	0.233
0.07	0.232962
0.08	0.232918
0.09	0.232869
0.1	0.232813
0.11	0.232752
0.12	0.232686
0.13	0.232613
0.14	0.232535
0.15	0.232451
0.16	0.232362
0.17	0.232266
0.18	0.232165
0.19	0.232059
0.2	0.231946
0.21	0.231828
0.22	0.231704
0.23	0.231575
0.24	0.23144
0.25	0.231299
0.26	0.231153
0.27	0.231001
0.28	0.230843
0.29	0.230679
0.3	0.23051
0.31	0.230336
0.32	0.230155
0.33	0.229969
0.34	0.229778
0.35	0.229581
0.36	0.229378
0.37	0.22917
0.38	0.228956
0.39	0.228736
0.4	0.228511
0.41	0.22828
0.42	0.228044
0.43	0.227802
0.44	0.227554
0.45	0.227302
0.46	0.227043
0.47	0.226779
0.48	0.22651
0.49	0.226235
0.5	0.225954
0.51	0.225668
0.52	0.225377
0.53	0.22508
0.54	0.224777
0.55	0.224469
0.56	0.224156
0.57	0.223837
0.58	0.223513
0.59	0.223184
0.6	0.222849
0.61	0.222509
0.62	0.222163
0.63	0.221812
0.64	0.221456
0.65	0.221094
0.66	0.220727
0.67	0.220355
0.68	0.219977
0.69	0.219594
0.7	0.219206
0.71	0.218813
0.72	0.218414
0.73	0.21801
0.74	0.217601
0.75	0.217187
0.76	0.216767
0.77	0.216343
0.78	0.215913
0.79	0.215478
0.8	0.215038
0.81	0.214593
0.82	0.214143
0.83	0.213687
0.84	0.213227
0.85	0.212761
0.86	0.212291
0.87	0.211815
0.88	0.211335
0.89	0.21085
0.9	0.210359
0.91	0.209864
0.92	0.209363
0.93	0.208858
0.94	0.208348
0.95	0.207833
0.96	0.207313
0.97	0.206789
0.98	0.206259
0.99	0.205725
1	0.205186
1.01	0.204642
1.02	0.204093
1.03	0.20354
1.04	0.202982
1.05	0.202419
1.06	0.201852
1.07	0.20128
1.08	0.200703
1.09	0.200122
1.1	0.199536
1.11	0.198946
1.12	0.198351
1.13	0.197752
1.14	0.197148
1.15	0.196539
1.16	0.195927
1.17	0.195309
1.18	0.194688
1.19	0.194062
1.2	0.193431
1.21	0.192796
1.22	0.192157
1.23	0.191514
1.24	0.190866
1.25	0.190214
1.26	0.189558
1.27	0.188898
1.28	0.188233
1.29	0.187565
1.3	0.186892
1.31	0.186215
1.32	0.185534
1.33	0.184849
1.34	0.18416
1.35	0.183467
1.36	0.18277
1.37	0.182069
1.38	0.181364
1.39	0.180656
1.4	0.179943
1.41	0.179227
1.42	0.178506
1.43	0.177782
1.44	0.177055
1.45	0.176323
1.46	0.175588
1.47	0.174849
1.48	0.174106
1.49	0.17336
1.5	0.17261
1.51	0.171857
1.52	0.1711
1.53	0.17034
1.54	0.169576
1.55	0.168809
1.56	0.168038
1.57	0.167264
1.58	0.166486
1.59	0.165706
1.6	0.164922
1.61	0.164134
1.62	0.163344
1.63	0.16255
1.64	0.161753
1.65	0.160953
1.66	0.16015
1.67	0.159344
1.68	0.158534
1.69	0.157722
1.7	0.156907
1.71	0.156088
1.72	0.155267
1.73	0.154443
1.74	0.153616
1.75	0.152787
1.76	0.151954
1.77	0.151119
1.78	0.150281
1.79	0.14944
1.8	0.148597
1.81	0.147751
1.82	0.146903
1.83	0.146052
1.84	0.145198
1.85	0.144342
1.86	0.143484
1.87	0.142623
1.88	0.14176
1.89	0.140894
1.9	0.140027
1.91	0.139157
1.92	0.138284
1.93	0.13741
1.94	0.136533
1.95	0.135654
1.96	0.134774
1.97	0.133891
1.98	0.133006
1.99	0.132119
2	0.131231
2.01	0.13034
2.02	0.129448
2.03	0.128553
2.04	0.127657
2.05	0.12676
2.06	0.12586
2.07	0.124959
2.08	0.124057
2.09	0.123152
2.1	0.122247
2.11	0.121339
2.12	0.120431
2.13	0.11952
2.14	0.118609
2.15	0.117696
2.16	0.116782
2.17	0.115867
2.18	0.11495
2.19	0.114033
2.2	0.113114
2.21	0.112194
2.22	0.111273
2.23	0.110351
2.24	0.109428
2.25	0.108504
2.26	0.10758
2.27	0.106654
2.28	0.105728
2.29	0.104801
2.3	0.103873
2.31	0.102945
2.32	0.102016
2.33	0.101087
2.34	0.100157
2.35	0.0992264
2.36	0.0982956
2.37	0.0973643
2.38	0.0964328
2.39	0.0955009
2.4	0.0945688
2.41	0.0936366
2.42	0.0927041
2.43	0.0917716
2.44	0.090839
2.45	0.0899064
2.46	0.0889738
2.47	0.0880413
2.48	0.087109
2.49	0.0861768
2.5	0.0852449
2.51	0.0843132
2.52	0.0833819
2.53	0.0824509
2.54	0.0815203
2.55	0.0805903
2.56	0.0796607
2.57	0.0787317
2.58	0.0778033
2.59	0.0768756
2.6	0.0759486
2.61	0.0750223
2.62	0.0740969
2.63	0.0731723
2.64	0.0722487
2.65	0.071326
2.66	0.0704043
2.67	0.0694837
2.68	0.0685642
2.69	0.0676459
2.7	0.0667288
2.71	0.065813
2.72	0.0648985
2.73	0.0639853
2.74	0.0630736
2.75	0.0621634
2.76	0.0612547
2.77	0.0603476
2.78	0.0594421
2.79	0.0585383
2.8	0.0576363
2.81	0.0567361
2.82	0.0558377
2.83	0.0549412
2.84	0.0540467
2.85	0.0531542
2.86	0.0522638
2.87	0.0513755
2.88	0.0504893
2.89	0.0496054
2.9	0.0487238
2.91	0.0478446
2.92	0.0469677
2.93	0.0460933
2.94	0.0452214
2.95	0.0443521
2.96	0.0434853
2.97	0.0426213
2.98	0.04176
2.99	0.0409015
3	0.0400459
3.01	0.0391932
3.02	0.0383434
3.03	0.0374967
3.04	0.036653
3.05	0.0358125
3.06	0.0349752
3.07	0.0341411
3.08	0.0333104
3.09	0.032483
3.1	0.0316591
3.11	0.0308386
3.12	0.0300217
3.13	0.0292085
3.14	0.0283989
3.15	0.027593
3.16	0.0267909
3.17	0.0259927
3.18	0.0251984
3.19	0.024408
3.2	0.0236217
3.21	0.0228395
3.22	0.0220615
3.23	0.0212876
3.24	0.0205181
3.25	0.0197529
3.26	0.0189921
3.27	0.0182358
3.28	0.017484
3.29	0.0167367
3.3	0.0159942
3.31	0.0152564
3.32	0.0145233
3.33	0.0137951
3.34	0.0130718
3.35	0.0123535
3.36	0.0116402
3.37	0.010932
3.38	0.010229
3.39	0.00953118
3.4	0.00883868
3.41	0.00815154
3.42	0.00746983
3.43	0.00679361
3.44	0.00612294
3.45	0.0054579
3.46	0.00479854
3.47	0.00414494
3.48	0.00349715
3.49	0.00285526
3.5	0.00221932
3.51	0.00158939
3.52	0.000965558
3.53	0.000347878
3.54	-0.000263581
3.55	-0.00086875
3.56	-0.00146756
3.57	-0.00205995
3.58	-0.00264584
3.59	-0.00322517
3.6	-0.00379787
3.61	-0.00436387
3.62	-0.0049231
3.63	-0.00547549
3.64	-0.00602098
3.65	-0.00655948
3.66	-0.00709095
3.67	-0.00761529
3.68	-0.00813245
3.69	-0.00864236
3.7	-0.00914493
3.71	-0.00964011
3.72	-0.0101278
3.73	-0.010608
3.74	-0.0110805
3.75	-0.0115454
3.76	-0.0120025
3.77	-0.0124518
3.78	-0.0128932
3.79	-0.0133267
3.8	-0.013752
3.81	-0.0141693
3.82	-0.0145784
3.83	-0.0149792
3.84	-0.0153717
3.85	-0.0157558
3.86	-0.0161314
3.87	-0.0164984
3.88	-0.0168568
3.89	-0.0172065
3.9	-0.0175475
3.91	-0.0178795
3.92	-0.0182027
3.93	-0.0185168
3.94	-0.0188219
3.95	-0.0191178
3.96	-0.0194045
3.97	-0.0196819
3.98	-0.0199499
3.99	-0.0202085
4	-0.0204575
4.01	-0.0206969
4.02	-0.0209267
4.03	-0.0211466
4.04	-0.0213568
4.05	-0.021557
4.06	-0.0217472
4.07	-0.0219274
4.08	-0.0220974
4.09	-0.0222572
4.1	-0.0224067
4.11	-0.0225458
4.12	-0.0226744
4.13	-0.0227925
4.14	-0.0229
4.15	-0.0229968
4.16	-0.0230828
4.17	-0.023158
4.18	-0.0232222
4.19	-0.0232754
4.2	-0.0233175
4.21	-0.0233484
4.22	-0.0233681
4.23	-0.0233764
4.24	-0.0233734
4.25	-0.0233588
4.26	-0.0233326
4.27	-0.0232948
4.28	-0.0232453
4.29	-0.0231839
4.3	-0.0231106
4.31	-0.0230253
4.32	-0.022928
4.33	-0.0228185
4.34	-0.0226967
4.35	-0.0225627
4.36	-0.0224162
4.37	-0.0222573
4.38	-0.0220858
4.39	-0.0219016
4.4	-0.0217047
4.41	-0.021495
4.42	-0.0212724
4.43	-0.0210368
4.44	-0.0207881
4.45	-0.0205263
4.46	-0.0202512
4.47	-0.0199628
4.48	-0.019661
4.49	-0.0193457
4.5	-0.0190168
4.51	-0.0186742
4.52	-0.0183179
4.53	-0.0179477
4.54	-0.0175636
4.55	-0.0171655
4.56	-0.0167532
4.57	-0.0163268
4.58	-0.0158861
4.59	-0.0154311
4.6	-0.0149616
4.61	-0.0144776
4.62	-0.0139789
4.63	-0.0134655
4.64	-0.0129373
4.65	-0.0123942
4.66	-0.0118362
4.67	-0.011263
4.68	-0.0106747
4.69	-0.0100712
4.7	-0.00945229
4.71	-0.00881798
4.72	-0.00816815
4.73	-0.00750271
4.74	-0.00682157
4.75	-0.00612464
4.76	-0.00541183
4.77	-0.00468305
4.78	-0.00393821
4.79	-0.00317722
4.8	-0.00239998
4.81	-0.00160641
4.82	-0.000796406
4.83	3.01157e-05
4.84	0.000873249
4.85	0.00173309
4.86	0.00260972
4.87	0.00350325
4.88	0.00441376
4.89	0.00534134
4.9	0.00628609
4.91	0.00724811
4.92	0.00822748
4.93	0.0092243
4.94	0.0102387
4.95	0.0112707
4.96	0.0123204
4.97	0.013388
4.98	0.0144735
4.99	0.015577
5	0.0166986

 
-5	-0.0651429
-4.99	-0.0501082
-4.98	-0.0362233
-4.97	-0.0234382
-4.96	-0.0117044
-4.95	-0.000974607
-4.94	0.00879685
-4.93	0.0176544
-4.92	0.0256412
-4.91	0.0327989
-4.9	0.0391683
-4.89	0.0447884
-4.88	0.0496975
-4.87	0.0539323
-4.86	0.0575288
-4.85	0.0605213
-4.84	0.0629434
-4.83	0.0648275
-4.82	0.0662048
-4.81	0.0671058
-4.8	0.0675595
-4.79	0.0675942
-4.78	0.0672373
-4.77	0.0665151
-4.76	0.0654529
-4.75	0.0640752
-4.74	0.0624056
-4.73	0.0604668
-4.72	0.0582808
-4.71	0.0558685
-4.7	0.0532502
-4.69	0.0504453
-4.68	0.0474725
-4.67	0.0443497
-4.66	0.0410942
-4.65	0.0377223
-4.64	0.0342499
-4.63	0.0306921
-4.62	0.0270633
-4.61	0.0233773
-4.6	0.0196472
-4.59	0.0158856
-4.58	0.0121045
-4.57	0.00831516
-4.56	0.00452849
-4.55	0.000754695
-4.54	-0.00299649
-4.53	-0.00671587
-4.52	-0.0103947
-4.51	-0.0140249
-4.5	-0.0175986
-4.49	-0.0211087
-4.48	-0.0245482
-4.47	-0.0279108
-4.46	-0.0311906
-4.45	-0.034382
-4.44	-0.0374799
-4.43	-0.0404794
-4.42	-0.0433764
-4.41	-0.0461666
-4.4	-0.0488465
-4.39	-0.0514127
-4.38	-0.0538622
-4.37	-0.0561923
-4.36	-0.0584007
-4.35	-0.0604852
-4.34	-0.0624441
-4.33	-0.0642759
-4.32	-0.0659793
-4.31	-0.0675533
-4.3	-0.0689971
-4.29	-0.0703103
-4.28	-0.0714926
-4.27	-0.0725438
-4.26	-0.0734641
-4.25	-0.074254
-4.24	-0.0749138
-4.23	-0.0754444
-4.22	-0.0758467
-4.21	-0.0761217
-4.2	-0.0762706
-4.19	-0.0762949
-4.18	-0.0761961
-4.17	-0.0759758
-4.16	-0.0756359
-4.15	-0.0751783
-4.14	-0.0746051
-4.13	-0.0739185
-4.12	-0.0731206
-4.11	-0.0722139
-4.1	-0.0712009
-4.09	-0.0700841
-4.08	-0.0688662
-4.07	-0.0675499
-4.06	-0.0661379
-4.05	-0.0646332
-4.04	-0.0630386
-4.03	-0.0613571
-4.02	-0.0595919
-4.01	-0.0577458
-4	-0.0558221
-3.99	-0.0538239
-3.98	-0.0517543
-3.97	-0.0496167
-3.96	-0.0474142
-3.95	-0.0451501
-3.94	-0.0428276
-3.93	-0.0404502
-3.92	-0.0380209
-3.91	-0.0355433
-3.9	-0.0330205
-3.89	-0.0304558
-3.88	-0.0278527
-3.87	-0.0252142
-3.86	-0.0225438
-3.85	-0.0198447
-3.84	-0.0171202
-3.83	-0.0143734
-3.82	-0.0116076
-3.81	-0.00882601
-3.8	-0.0060317
-3.79	-0.00322783
-3.78	-0.000417507
-3.77	0.00239622
-3.76	0.00521033
-3.75	0.00802182
-3.74	0.0108278
-3.73	0.0136253
-3.72	0.0164114
-3.71	0.0191835
-3.7	0.0219386
-3.69	0.0246741
-3.68	0.0273874
-3.67	0.0300757
-3.66	0.0327366
-3.65	0.0353675
-3.64	0.037966
-3.63	0.0405296
-3.62	0.043056
-3.61	0.045543
-3.6	0.0479884
-3.59	0.0503898
-3.58	0.0527454
-3.57	0.0550529
-3.56	0.0573105
-3.55	0.0595161
-3.54	0.0616681
-3.53	0.0637645
-3.52	0.0658037
-3.51	0.0677839
-3.5	0.0697037
-3.49	0.0715614
-3.48	0.0733556
-3.47	0.0750849
-3.46	0.076748
-3.45	0.0783436
-3.44	0.0798705
-3.43	0.0813276
-3.42	0.0827139
-3.41	0.0840282
-3.4	0.0852697
-3.39	0.0864375
-3.38	0.0875309
-3.37	0.088549
-3.36	0.0894912
-3.35	0.090357
-3.34	0.0911457
-3.33	0.0918568
-3.32	0.0924901
-3.31	0.0930451
-3.3	0.0935215
-3.29	0.0939191
-3.28	0.0942378
-3.27	0.0944774
-3.26	0.094638
-3.25	0.0947195
-3.24	0.094722
-3.23	0.0946456
-3.22	0.0944907
-3.21	0.0942573
-3.2	0.0939459
-3.19	0.0935569
-3.18	0.0930905
-3.17	0.0925474
-3.16	0.091928
-3.15	0.0912329
-3.14	0.0904629
-3.13	0.0896185
-3.12	0.0887005
-3.11	0.0877098
-3.1	0.0866471
-3.09	0.0855134
-3.08	0.0843096
-3.07	0.0830366
-3.06	0.0816956
-3.05	0.0802875
-3.04	0.0788135
-3.03	0.0772748
-3.02	0.0756726
-3.01	0.0740081
-3	0.0722826
-2.99	0.0704974
-2.98	0.0686538
-2.97	0.0667534
-2.96	0.0647974
-2.95	0.0627874
-2.94	0.0607249
-2.93	0.0586113
-2.92	0.0564484
-2.91	0.0542376
-2.9	0.0519805
-2.89	0.0496789
-2.88	0.0473344
-2.87	0.0449487
-2.86	0.0425235
-2.85	0.0400607
-2.84	0.0375618
-2.83	0.0350289
-2.82	0.0324637
-2.81	0.029868
-2.8	0.0272436
-2.79	0.0245925
-2.78	0.0219166
-2.77	0.0192178
-2.76	0.0164979
-2.75	0.0137589
-2.74	0.0110028
-2.73	0.00823159
-2.72	0.00544713
-2.71	0.00265146
-2.7	-0.000153439
-2.69	-0.00296557
-2.68	-0.00578293
-2.67	-0.00860351
-2.66	-0.0114253
-2.65	-0.0142463
-2.64	-0.0170644
-2.63	-0.0198777
-2.62	-0.0226841
-2.61	-0.0254816
-2.6	-0.0282683
-2.59	-0.0310419
-2.58	-0.0338007
-2.57	-0.0365424
-2.56	-0.0392652
-2.55	-0.0419671
-2.54	-0.0446459
-2.53	-0.0472998
-2.52	-0.0499268
-2.51	-0.052525
-2.5	-0.0550922
-2.49	-0.0576267
-2.48	-0.0601264
-2.47	-0.0625894
-2.46	-0.0650139
-2.45	-0.0673979
-2.44	-0.0697396
-2.43	-0.0720371
-2.42	-0.0742885
-2.41	-0.076492
-2.4	-0.0786458
-2.39	-0.0807481
-2.38	-0.0827971
-2.37	-0.0847911
-2.36	-0.0867283
-2.35	-0.088607
-2.34	-0.0904256
-2.33	-0.0921823
-2.32	-0.0938756
-2.31	-0.0955037
-2.3	-0.0970651
-2.29	-0.0985582
-2.28	-0.0999816
-2.27	-0.101334
-2.26	-0.102613
-2.25	-0.103817
-2.24	-0.104947
-2.23	-0.105998
-2.22	-0.106972
-2.21	-0.107865
-2.2	-0.108678
-2.19	-0.109407
-2.18	-0.110053
-2.17	-0.110614
-2.16	-0.111089
-2.15	-0.111477
-2.14	-0.111776
-2.13	-0.111985
-2.12	-0.112104
-2.11	-0.112131
-2.1	-0.112065
-2.09	-0.111906
-2.08	-0.111652
-2.07	-0.111303
-2.06	-0.110857
-2.05	-0.110314
-2.04	-0.109673
-2.03	-0.108933
-2.02	-0.108094
-2.01	-0.107155
-2	-0.106114
-1.99	-0.104973
-1.98	-0.103729
-1.97	-0.102383
-1.96	-0.100934
-1.95	-0.0993815
-1.94	-0.097725
-1.93	-0.0959641
-1.92	-0.0940986
-1.91	-0.092128
-1.9	-0.0900522
-1.89	-0.0878709
-1.88	-0.0855839
-1.87	-0.083191
-1.86	-0.080692
-1.85	-0.078087
-1.84	-0.0753757
-1.83	-0.0725583
-1.82	-0.0696348
-1.81	-0.0666051
-1.8	-0.0634694
-1.79	-0.0602279
-1.78	-0.0568806
-1.77	-0.0534278
-1.76	-0.0498698
-1.75	-0.0462067
-1.74	-0.042439
-1.73	-0.038567
-1.72	-0.0345911
-1.71	-0.0305116
-1.7	-0.0263292
