       -1.982           0.00115          0.00115   
       -1.982          0.001154         0.001154   
       -1.981          0.001158         0.001158   
       -1.981          0.001163         0.001163   
       -1.981          0.001167         0.001167   
       -1.981          0.001171         0.001171   
       -1.981          0.001175         0.001175   
       -1.981          0.001179         0.001179   
       -1.981          0.001183         0.001183   
       -1.981          0.001188         0.001188   
       -1.981          0.001192         0.001192   
       -1.981          0.001196         0.001196   
       -1.981            0.0012           0.0012   
       -1.981          0.001204         0.001204   
       -1.981          0.001208         0.001208   
       -1.981          0.001213         0.001213   
       -1.981          0.001217         0.001217   
        -1.98          0.001221         0.001221   
        -1.98          0.001225         0.001225   
        -1.98          0.001229         0.001229   
        -1.98          0.001233         0.001233   
        -1.98          0.001238         0.001238   
        -1.98          0.001242         0.001242   
        -1.98          0.001246         0.001246   
        -1.98           0.00125          0.00125   
        -1.98          0.001254         0.001254   
        -1.98          0.001258         0.001258   
        -1.98          0.001263         0.001263   
        -1.98          0.001267         0.001267   
        -1.98          0.001271         0.001271   
        -1.98          0.001275         0.001275   
        -1.98          0.001279         0.001279   
       -1.979          0.001283         0.001283   
       -1.979          0.001288         0.001288   
       -1.979          0.001292         0.001292   
       -1.979          0.001296         0.001296   
       -1.979            0.0013           0.0013   
       -1.979          0.001304         0.001304   
       -1.979          0.001308         0.001308   
       -1.979          0.001313         0.001313   
       -1.979          0.001317         0.001317   
       -1.979          0.001321         0.001321   
       -1.979          0.001325         0.001325   
       -1.979          0.001329         0.001329   
       -1.979          0.001333         0.001333   
       -1.979          0.001338         0.001338   
       -1.979          0.001342         0.001342   
       -1.978          0.001346         0.001346   
       -1.978           0.00135          0.00135   
       -1.978          0.001354         0.001354   
       -1.978          0.001358         0.001358   
       -1.978          0.001363         0.001363   
       -1.978          0.001367         0.001367   
       -1.978          0.001371         0.001371   
       -1.978          0.001375         0.001375   
       -1.978          0.001379         0.001379   
       -1.978          0.001383         0.001383   
       -1.978          0.001388         0.001388   
       -1.978          0.001392         0.001392   
       -1.978          0.001396         0.001396   
       -1.978            0.0014           0.0014   
       -1.978          0.001404         0.001404   
       -1.977          0.001408         0.001408   
       -1.977          0.001413         0.001413   
       -1.977          0.001417         0.001417   
       -1.977          0.001421         0.001421   
       -1.977          0.001425         0.001425   
       -1.977          0.001429         0.001429   
       -1.977          0.001433         0.001433   
       -1.977          0.001438         0.001438   
       -1.977          0.001442         0.001442   
       -1.977          0.001446         0.001446   
       -1.977           0.00145          0.00145   
       -1.977          0.001454         0.001454   
       -1.977          0.001458         0.001458   
       -1.977          0.001463         0.001463   
       -1.977          0.001467         0.001467   
       -1.976          0.001471         0.001471   
       -1.976          0.001475         0.001475   
       -1.976          0.001479         0.001479   
       -1.976          0.001483         0.001483   
       -1.976          0.001488         0.001488   
       -1.976          0.001492         0.001492   
       -1.976          0.001496         0.001496   
       -1.976            0.0015           0.0015   
       -1.976          0.001504         0.001504   
       -1.976          0.001508         0.001508   
       -1.976          0.001513         0.001513   
       -1.976          0.001517         0.001517   
       -1.976          0.001521         0.001521   
       -1.976          0.001525         0.001525   
       -1.976          0.001529         0.001529   
       -1.975          0.001533         0.001533   
       -1.975          0.001538         0.001538   
       -1.975          0.001542         0.001542   
       -1.975          0.001546         0.001546   
       -1.975           0.00155          0.00155   
       -1.975          0.001554         0.001554   
       -1.975          0.001558         0.001558   
       -1.975          0.001563         0.001563   
       -1.975          0.001567         0.001567   
       -1.975          0.001571         0.001571   
       -1.975          0.001575         0.001575   
       -1.975          0.001579         0.001579   
       -1.975          0.001583         0.001583   
       -1.975          0.001588         0.001588   
       -1.975          0.001592         0.001592   
       -1.974          0.001596         0.001596   
       -1.974            0.0016           0.0016   
       -1.974          0.001604         0.001604   
       -1.974          0.001608         0.001608   
       -1.974          0.001613         0.001613   
       -1.974          0.001617         0.001617   
       -1.974          0.001621         0.001621   
       -1.974          0.001625         0.001625   
       -1.974          0.001629         0.001629   
       -1.974          0.001633         0.001633   
       -1.974          0.001638         0.001638   
       -1.974          0.001642         0.001642   
       -1.974          0.001646         0.001646   
       -1.974           0.00165          0.00165   
       -1.974          0.001654         0.001654   
       -1.973          0.001658         0.001658   
       -1.973          0.001663         0.001663   
       -1.973          0.001667         0.001667   
       -1.973          0.001671         0.001671   
       -1.973          0.001675         0.001675   
       -1.973          0.001679         0.001679   
       -1.973          0.001683         0.001683   
       -1.973          0.001688         0.001688   
       -1.973          0.001692         0.001692   
       -1.973          0.001696         0.001696   
       -1.973            0.0017           0.0017   
       -1.973          0.001704         0.001704   
       -1.973          0.001708         0.001708   
       -1.973          0.001713         0.001713   
       -1.973          0.001717         0.001717   
       -1.972          0.001721         0.001721   
       -1.972          0.001725         0.001725   
       -1.972          0.001729         0.001729   
       -1.972          0.001733         0.001733   
       -1.972          0.001738         0.001738   
       -1.972          0.001742         0.001742   
       -1.972          0.001746         0.001746   
       -1.972           0.00175          0.00175   
       -1.972          0.001754         0.001754   
       -1.972          0.001758         0.001758   
       -1.972          0.001763         0.001763   
       -1.972          0.001767         0.001767   
       -1.972          0.001771         0.001771   
       -1.972          0.001775         0.001775   
       -1.972          0.001779         0.001779   
       -1.971          0.001783         0.001783   
       -1.971          0.001788         0.001788   
       -1.971          0.001792         0.001792   
       -1.971          0.001796         0.001796   
       -1.971            0.0018           0.0018   
       -1.971          0.001804         0.001804   
       -1.971          0.001808         0.001808   
       -1.971          0.001813         0.001813   
       -1.971          0.001817         0.001817   
       -1.971          0.001821         0.001821   
       -1.971          0.001825         0.001825   
       -1.971          0.001829         0.001829   
       -1.971          0.001833         0.001833   
       -1.971          0.001838         0.001838   
       -1.971          0.001842         0.001842   
        -1.97          0.001846         0.001846   
        -1.97           0.00185          0.00185   
        -1.97          0.001854         0.001854   
        -1.97          0.001858         0.001858   
        -1.97          0.001863         0.001863   
        -1.97          0.001867         0.001867   
        -1.97          0.001871         0.001871   
        -1.97          0.001875         0.001875   
        -1.97          0.001879         0.001879   
        -1.97          0.001883         0.001883   
        -1.97          0.001888         0.001888   
        -1.97          0.001892         0.001892   
        -1.97          0.001896         0.001896   
        -1.97            0.0019           0.0019   
        -1.97          0.001904         0.001904   
       -1.969          0.001908         0.001908   
       -1.969          0.001913         0.001913   
       -1.969          0.001917         0.001917   
       -1.969          0.001921         0.001921   
       -1.969          0.001925         0.001925   
       -1.969          0.001929         0.001929   
       -1.969          0.001933         0.001933   
       -1.969          0.001938         0.001938   
       -1.969          0.001942         0.001942   
       -1.969          0.001946         0.001946   
       -1.969           0.00195          0.00195   
       -1.969          0.001954         0.001954   
       -1.969          0.001958         0.001958   
       -1.969          0.001963         0.001963   
       -1.969          0.001967         0.001967   
       -1.968          0.001971         0.001971   
       -1.968          0.001975         0.001975   
       -1.968          0.001979         0.001979   
       -1.968          0.001983         0.001983   
       -1.968          0.001988         0.001988   
       -1.968          0.001992         0.001992   
       -1.968          0.001996         0.001996   
       -1.968             0.002            0.002   
       -1.968          0.002004         0.002004   
       -1.968          0.002008         0.002008   
       -1.968          0.002013         0.002013   
       -1.968          0.002017         0.002017   
       -1.968          0.002021         0.002021   
       -1.968          0.002025         0.002025   
       -1.968          0.002029         0.002029   
       -1.967          0.002033         0.002033   
       -1.967          0.002038         0.002038   
       -1.967          0.002042         0.002042   
       -1.967          0.002046         0.002046   
       -1.967           0.00205          0.00205   
       -1.967          0.002054         0.002054   
       -1.967          0.002058         0.002058   
       -1.967          0.002063         0.002063   
       -1.967          0.002067         0.002067   
       -1.967          0.002071         0.002071   
       -1.967          0.002075         0.002075   
       -1.967          0.002079         0.002079   
       -1.967          0.002083         0.002083   
       -1.967          0.002088         0.002088   
       -1.967          0.002092         0.002092   
       -1.966          0.002096         0.002096   
       -1.966            0.0021           0.0021   
       -1.966          0.002104         0.002104   
       -1.966          0.002108         0.002108   
       -1.966          0.002113         0.002113   
       -1.966          0.002117         0.002117   
       -1.966          0.002121         0.002121   
       -1.966          0.002125         0.002125   
       -1.966          0.002129         0.002129   
       -1.966          0.002133         0.002133   
       -1.966          0.002138         0.002138   
       -1.966          0.002142         0.002142   
       -1.966          0.002146         0.002146   
       -1.966           0.00215          0.00215   
       -1.966          0.002154         0.002154   
       -1.965          0.002158         0.002158   
       -1.965          0.002163         0.002163   
       -1.965          0.002167         0.002167   
       -1.965          0.002171         0.002171   
       -1.965          0.002175         0.002175   
       -1.965          0.002179         0.002179   
       -1.965          0.002183         0.002183   
       -1.965          0.002188         0.002188   
       -1.965          0.002192         0.002192   
       -1.965          0.002196         0.002196   
       -1.965            0.0022           0.0022   
       -1.965          0.002204         0.002204   
       -1.965          0.002208         0.002208   
       -1.965          0.002213         0.002213   
       -1.965          0.002217         0.002217   
       -1.964          0.002221         0.002221   
       -1.964          0.002225         0.002225   
       -1.964          0.002229         0.002229   
       -1.964          0.002233         0.002233   
       -1.964          0.002238         0.002238   
       -1.964          0.002242         0.002242   
       -1.964          0.002246         0.002246   
       -1.964           0.00225          0.00225   
       -1.964          0.002254         0.002254   
       -1.964          0.002258         0.002258   
       -1.964          0.002263         0.002263   
       -1.964          0.002267         0.002267   
       -1.964          0.002271         0.002271   
       -1.964          0.002275         0.002275   
       -1.964          0.002279         0.002279   
       -1.963          0.002283         0.002283   
       -1.963          0.002288         0.002288   
       -1.963          0.002292         0.002292   
       -1.963          0.002296         0.002296   
       -1.963            0.0023           0.0023   
       -1.963          0.002304         0.002304   
       -1.963          0.002308         0.002308   
       -1.963          0.002313         0.002313   
       -1.963          0.002317         0.002317   
       -1.963          0.002321         0.002321   
       -1.963          0.002325         0.002325   
       -1.963          0.002329         0.002329   
       -1.963          0.002333         0.002333   
       -1.963          0.002338         0.002338   
       -1.963          0.002342         0.002342   
       -1.962          0.002346         0.002346   
       -1.962           0.00235          0.00235   
       -1.962          0.002354         0.002354   
       -1.962          0.002358         0.002358   
       -1.962          0.002363         0.002363   
       -1.962          0.002367         0.002367   
       -1.962          0.002371         0.002371   
       -1.962          0.002375         0.002375   
       -1.962          0.002379         0.002379   
       -1.962          0.002383         0.002383   
       -1.962          0.002388         0.002388   
       -1.962          0.002392         0.002392   
       -1.962          0.002396         0.002396   
       -1.962            0.0024           0.0024   
       -1.962          0.002404         0.002404   
       -1.961          0.002408         0.002408   
       -1.961          0.002413         0.002413   
       -1.961          0.002417         0.002417   
       -1.961          0.002421         0.002421   
       -1.961          0.002425         0.002425   
       -1.961          0.002429         0.002429   
       -1.961          0.002433         0.002433   
       -1.961          0.002438         0.002438   
       -1.961          0.002442         0.002442   
       -1.961          0.002446         0.002446   
       -1.961           0.00245          0.00245   
       -1.961          0.002454         0.002454   
       -1.961          0.002458         0.002458   
       -1.961          0.002463         0.002463   
       -1.961          0.002467         0.002467   
        -1.96          0.002471         0.002471   
        -1.96          0.002475         0.002475   
        -1.96          0.002479         0.002479   
        -1.96          0.002483         0.002483   
        -1.96          0.002488         0.002488   
        -1.96          0.002492         0.002492   
        -1.96          0.002496         0.002496   
        -1.96            0.0025           0.0025   
        -1.96          0.002504         0.002504   
        -1.96          0.002508         0.002508   
        -1.96          0.002513         0.002513   
        -1.96          0.002517         0.002517   
        -1.96          0.002521         0.002521   
        -1.96          0.002525         0.002525   
        -1.96          0.002529         0.002529   
       -1.959          0.002533         0.002533   
       -1.959          0.002538         0.002538   
       -1.959          0.002542         0.002542   
       -1.959          0.002546         0.002546   
       -1.959           0.00255          0.00255   
       -1.959          0.002554         0.002554   
       -1.959          0.002558         0.002558   
       -1.959          0.002563         0.002563   
       -1.959          0.002567         0.002567   
       -1.959          0.002571         0.002571   
       -1.959          0.002575         0.002575   
       -1.959          0.002579         0.002579   
       -1.959          0.002583         0.002583   
       -1.959          0.002588         0.002588   
       -1.959          0.002592         0.002592   
       -1.958          0.002596         0.002596   
       -1.958            0.0026           0.0026   
       -1.958          0.002604         0.002604   
       -1.958          0.002608         0.002608   
       -1.958          0.002613         0.002613   
       -1.958          0.002617         0.002617   
       -1.958          0.002621         0.002621   
       -1.958          0.002625         0.002625   
       -1.958          0.002629         0.002629   
       -1.958          0.002633         0.002633   
       -1.958          0.002638         0.002638   
       -1.958          0.002642         0.002642   
       -1.958          0.002646         0.002646   
       -1.958           0.00265          0.00265   
       -1.958          0.002654         0.002654   
       -1.957          0.002658         0.002658   
       -1.957          0.002663         0.002663   
       -1.957          0.002667         0.002667   
       -1.957          0.002671         0.002671   
       -1.957          0.002675         0.002675   
       -1.957          0.002679         0.002679   
       -1.957          0.002683         0.002683   
       -1.957          0.002688         0.002688   
       -1.957          0.002692         0.002692   
       -1.957          0.002696         0.002696   
       -1.957            0.0027           0.0027   
       -1.957          0.002704         0.002704   
       -1.957          0.002708         0.002708   
       -1.957          0.002713         0.002713   
       -1.957          0.002717         0.002717   
       -1.956          0.002721         0.002721   
       -1.956          0.002725         0.002725   
       -1.956          0.002729         0.002729   
       -1.956          0.002733         0.002733   
       -1.956          0.002738         0.002738   
       -1.956          0.002742         0.002742   
       -1.956          0.002746         0.002746   
       -1.956           0.00275          0.00275   
       -1.956          0.002754         0.002754   
       -1.956          0.002758         0.002758   
       -1.956          0.002763         0.002763   
       -1.956          0.002767         0.002767   
       -1.956          0.002771         0.002771   
       -1.956          0.002775         0.002775   
       -1.956          0.002779         0.002779   
       -1.955          0.002783         0.002783   
       -1.955          0.002788         0.002788   
       -1.955          0.002792         0.002792   
       -1.955          0.002796         0.002796   
       -1.955            0.0028           0.0028   
       -1.955          0.002804         0.002804   
       -1.955          0.002808         0.002808   
       -1.955          0.002813         0.002813   
       -1.955          0.002817         0.002817   
       -1.955          0.002821         0.002821   
       -1.955          0.002825         0.002825   
       -1.955          0.002829         0.002829   
       -1.955          0.002833         0.002833   
       -1.955          0.002838         0.002838   
       -1.955          0.002842         0.002842   
       -1.954          0.002846         0.002846   
       -1.954           0.00285          0.00285   
       -1.954          0.002854         0.002854   
       -1.954          0.002858         0.002858   
       -1.954          0.002863         0.002863   
       -1.954          0.002867         0.002867   
       -1.954          0.002871         0.002871   
       -1.954          0.002875         0.002875   
       -1.954          0.002879         0.002879   
       -1.954          0.002883         0.002883   
       -1.954          0.002888         0.002888   
       -1.954          0.002892         0.002892   
       -1.954          0.002896         0.002896   
       -1.954            0.0029           0.0029   
       -1.954          0.002904         0.002904   
       -1.953          0.002908         0.002908   
       -1.953          0.002913         0.002913   
       -1.953          0.002917         0.002917   
       -1.953          0.002921         0.002921   
       -1.953          0.002925         0.002925   
       -1.953          0.002929         0.002929   
       -1.953          0.002933         0.002933   
       -1.953          0.002938         0.002938   
       -1.953          0.002942         0.002942   
       -1.953          0.002946         0.002946   
       -1.953           0.00295          0.00295   
       -1.953          0.002954         0.002954   
       -1.953          0.002958         0.002958   
       -1.953          0.002963         0.002963   
       -1.953          0.002967         0.002967   
       -1.952          0.002971         0.002971   
       -1.952          0.002975         0.002975   
       -1.952          0.002979         0.002979   
       -1.952          0.002983         0.002983   
       -1.952          0.002988         0.002988   
       -1.952          0.002992         0.002992   
       -1.952          0.002996         0.002996   
       -1.952             0.003            0.003   
       -1.952          0.003004         0.003004   
       -1.952          0.003008         0.003008   
       -1.952          0.003013         0.003013   
       -1.952          0.003017         0.003017   
       -1.952          0.003021         0.003021   
       -1.952          0.003025         0.003025   
       -1.952          0.003029         0.003029   
       -1.951          0.003033         0.003033   
       -1.951          0.003038         0.003038   
       -1.951          0.003042         0.003042   
       -1.951          0.003046         0.003046   
       -1.951           0.00305          0.00305   
       -1.951          0.003054         0.003054   
       -1.951          0.003058         0.003058   
       -1.951          0.003063         0.003063   
       -1.951          0.003067         0.003067   
       -1.951          0.003071         0.003071   
       -1.951          0.003075         0.003075   
       -1.951          0.003079         0.003079   
       -1.951          0.003083         0.003083   
       -1.951          0.003088         0.003088   
       -1.951          0.003092         0.003092   
        -1.95          0.003096         0.003096   
        -1.95            0.0031           0.0031   
        -1.95          0.003104         0.003104   
        -1.95          0.003108         0.003108   
        -1.95          0.003113         0.003113   
        -1.95          0.003117         0.003117   
        -1.95          0.003121         0.003121   
        -1.95          0.003125         0.003125   
        -1.95          0.003129         0.003129   
        -1.95          0.003133         0.003133   
        -1.95          0.003138         0.003138   
        -1.95          0.003142         0.003142   
        -1.95          0.003146         0.003146   
        -1.95           0.00315          0.00315   
        -1.95          0.003154         0.003154   
       -1.949          0.003158         0.003158   
       -1.949          0.003163         0.003163   
       -1.949          0.003167         0.003167   
       -1.949          0.003171         0.003171   
       -1.949          0.003175         0.003175   
       -1.949          0.003179         0.003179   
       -1.949          0.003183         0.003183   
       -1.949          0.003188         0.003188   
       -1.949          0.003192         0.003192   
       -1.949          0.003196         0.003196   
       -1.949            0.0032           0.0032   
       -1.949          0.003204         0.003204   
       -1.949          0.003208         0.003208   
       -1.949          0.003213         0.003213   
       -1.949          0.003217         0.003217   
       -1.948          0.003221         0.003221   
       -1.948          0.003225         0.003225   
       -1.948          0.003229         0.003229   
       -1.948          0.003233         0.003233   
       -1.948          0.003238         0.003238   
       -1.948          0.003242         0.003242   
       -1.948          0.003246         0.003246   
       -1.948           0.00325          0.00325   
       -1.948          0.003254         0.003254   
       -1.948          0.003258         0.003258   
       -1.948          0.003263         0.003263   
       -1.948          0.003267         0.003267   
       -1.948          0.003271         0.003271   
       -1.948          0.003275         0.003275   
       -1.948          0.003279         0.003279   
       -1.947          0.003283         0.003283   
       -1.947          0.003288         0.003288   
       -1.947          0.003292         0.003292   
       -1.947          0.003296         0.003296   
       -1.947            0.0033           0.0033   
       -1.947          0.003304         0.003304   
       -1.947          0.003308         0.003308   
       -1.947          0.003313         0.003313   
       -1.947          0.003317         0.003317   
       -1.947          0.003321         0.003321   
