     24.5585 -7.84263e-05 -5.55944e-08 -4.79673e-10 -6.58698e-12 -1.77636e-14 -1.12688e-14 
-7.84263e-05      8.85168    -0.042035 -0.000362672 -4.97635e-06 -1.18577e-08 -1.80828e-14 
-5.55944e-08    -0.042035      5.86619   -0.0672484 -0.000896966 -2.13685e-06 -2.77844e-12 
-4.79673e-10 -0.000362672   -0.0672484      4.29449    -0.054224 -0.000122061 -1.58562e-10 
-6.58708e-12 -4.97635e-06 -0.000896966    -0.054224      3.05855  -0.00709218 -8.86873e-09 
-1.71252e-14 -1.18577e-08 -2.13685e-06 -0.000122061  -0.00709218      1.81862 -4.19876e-06 
 -1.1522e-14  -1.8101e-14 -2.77851e-12 -1.58561e-10 -8.86873e-09 -4.19876e-06     0.552968 
